#Please be aware that not every genome will have a gene in accessory groups
Homology group,Class,Genome number,Number of copies,Genome 1,Genome 2,Genome 3,Genome 4
216847,accessory,1,1,,1,,,
216847,accessory,3,1,,1,,,
216847,accessory,4,1,,1,,,
216849,accessory,1,1,,1,,,
216849,accessory,3,1,,1,,,
216849,accessory,4,1,,1,,,
216850,accessory,1,1,,1,,,
216850,accessory,3,1,,1,,,
216850,accessory,4,1,,1,,,
216852,accessory,1,1,,1,,,
216852,accessory,3,1,,1,,,
216852,accessory,4,1,,1,,,
216853,accessory,1,1,,1,,,
216853,accessory,3,1,,1,,,
216853,accessory,4,1,,1,,,
216854,accessory,1,1,,1,,1,
216854,accessory,3,1,,1,,1,
216857,accessory,1,1,,1,,,
216857,accessory,3,1,,1,,,
216857,accessory,4,1,,1,,,
216864,accessory,1,2,,2,2,1,
216865,accessory,1,1,,1,,,
216865,accessory,3,1,,1,,,
216865,accessory,4,1,,1,,,
216866,accessory,1,1,,1,,,
216866,accessory,3,1,,1,,,
216866,accessory,4,1,,1,,,
216867,accessory,1,2,,2,2,1,
216868,accessory,1,1,,1,1,,
216868,accessory,4,1,,1,1,,
216869,accessory,1,1,,1,1,,
216869,accessory,4,1,,1,1,,
216870,accessory,1,1,,1,1,,
216870,accessory,4,1,,1,1,,
216871,accessory,1,1,,1,1,,
216871,accessory,4,1,,1,1,,
216872,accessory,1,1,,1,1,,
216872,accessory,4,1,,1,1,,
216876,accessory,1,17,,17,16,17,
216877,accessory,1,15,,15,15,14,
216878,accessory,1,12,,11,12,12,
216881,accessory,1,7,,4,7,7,
216884,accessory,1,6,,5,6,6,
216885,accessory,2,2,2,,,,
216885,accessory,3,2,2,,,,
216885,accessory,4,2,2,,,,
216887,accessory,1,4,,3,4,4,
216888,accessory,1,2,,2,1,,
216888,accessory,4,2,,2,1,,
216889,accessory,1,3,,2,3,3,
216908,accessory,1,1,,,1,,
216908,accessory,2,1,,,1,,
216908,accessory,4,1,,,1,,
216909,accessory,1,1,,1,,,
216909,accessory,3,1,,1,,,
216909,accessory,4,1,,1,,,
216912,accessory,2,1,1,,,,
216912,accessory,3,1,1,,,,
216912,accessory,4,1,1,,,,
216913,accessory,1,1,,,,1,
216913,accessory,2,1,,,,1,
216913,accessory,3,1,,,,1,
216914,accessory,1,1,,1,,,
216914,accessory,3,1,,1,,,
216914,accessory,4,1,,1,,,
216915,accessory,1,1,,1,,,
216915,accessory,3,1,,1,,,
216915,accessory,4,1,,1,,,
216916,accessory,1,1,,1,,1,
216916,accessory,3,1,,1,,1,
216919,accessory,1,1,,,1,1,
216919,accessory,2,1,,,1,1,
216922,accessory,1,1,,,1,1,
216922,accessory,2,1,,,1,1,
216923,accessory,1,1,,,1,1,
216923,accessory,2,1,,,1,1,
216924,accessory,2,1,1,,1,,
216924,accessory,4,1,1,,1,,
216925,accessory,2,1,1,,1,,
216925,accessory,4,1,1,,1,,
216926,accessory,1,1,,1,,1,
216926,accessory,3,1,,1,,1,
216932,accessory,1,1,,1,1,,
216932,accessory,4,1,,1,1,,
216933,accessory,1,1,,1,1,,
216933,accessory,4,1,,1,1,,
216934,accessory,1,1,,1,1,,
216934,accessory,4,1,,1,1,,
216935,accessory,1,1,,1,1,,
216935,accessory,4,1,,1,1,,
216936,accessory,1,1,,1,1,,
216936,accessory,4,1,,1,1,,
216937,accessory,1,1,,1,1,,
216937,accessory,4,1,,1,1,,
216938,accessory,1,1,,1,1,,
216938,accessory,4,1,,1,1,,
216939,accessory,1,1,,1,1,,
216939,accessory,4,1,,1,1,,
216940,accessory,1,1,,1,,,
216940,accessory,3,1,,1,,,
216940,accessory,4,1,,1,,,
216941,accessory,1,1,,1,,,
216941,accessory,3,1,,1,,,
216941,accessory,4,1,,1,,,
216943,accessory,1,1,,1,,,
216943,accessory,3,1,,1,,,
216943,accessory,4,1,,1,,,
216944,accessory,1,1,,1,,,
216944,accessory,3,1,,1,,,
216944,accessory,4,1,,1,,,
216945,accessory,1,1,,1,,,
216945,accessory,3,1,,1,,,
216945,accessory,4,1,,1,,,
216946,accessory,1,1,,1,,,
216946,accessory,3,1,,1,,,
216946,accessory,4,1,,1,,,
216947,accessory,1,1,,1,,,
216947,accessory,3,1,,1,,,
216947,accessory,4,1,,1,,,
216948,accessory,1,1,,1,,,
216948,accessory,3,1,,1,,,
216948,accessory,4,1,,1,,,
216949,accessory,1,1,,1,,,
216949,accessory,3,1,,1,,,
216949,accessory,4,1,,1,,,
216950,accessory,1,2,,2,1,1,
216951,accessory,1,1,,1,,,
216951,accessory,3,1,,1,,,
216951,accessory,4,1,,1,,,
216952,accessory,1,1,,1,,,
216952,accessory,3,1,,1,,,
216952,accessory,4,1,,1,,,
216953,accessory,1,1,,1,,,
216953,accessory,3,1,,1,,,
216953,accessory,4,1,,1,,,
216954,accessory,1,1,,1,,,
216954,accessory,3,1,,1,,,
216954,accessory,4,1,,1,,,
216955,accessory,1,1,,1,,,
216955,accessory,3,1,,1,,,
216955,accessory,4,1,,1,,,
216956,accessory,1,1,,1,,,
216956,accessory,3,1,,1,,,
216956,accessory,4,1,,1,,,
216957,accessory,1,1,,1,,,
216957,accessory,3,1,,1,,,
216957,accessory,4,1,,1,,,
216958,accessory,1,1,,1,,,
216958,accessory,3,1,,1,,,
216958,accessory,4,1,,1,,,
216959,accessory,1,2,,1,2,2,
216962,accessory,1,1,,1,,,
216962,accessory,3,1,,1,,,
216962,accessory,4,1,,1,,,
216963,accessory,1,1,,1,,,
216963,accessory,3,1,,1,,,
216963,accessory,4,1,,1,,,
216964,accessory,1,1,,1,,1,
216964,accessory,3,1,,1,,1,
216965,accessory,1,1,,1,,,
216965,accessory,3,1,,1,,,
216965,accessory,4,1,,1,,,
216967,accessory,1,1,,1,,,
216967,accessory,3,1,,1,,,
216967,accessory,4,1,,1,,,
216969,accessory,1,1,,1,,,
216969,accessory,3,1,,1,,,
216969,accessory,4,1,,1,,,
216970,core,3,2,1,1,,,
216970,core,4,2,1,1,,,
216972,accessory,1,1,,1,,,
216972,accessory,3,1,,1,,,
216972,accessory,4,1,,1,,,
216974,accessory,1,1,,1,,,
216974,accessory,3,1,,1,,,
216974,accessory,4,1,,1,,,
216975,accessory,2,1,1,,,1,
216975,accessory,3,1,1,,,1,
216976,accessory,1,1,,1,1,,
216976,accessory,4,1,,1,1,,
216980,accessory,1,1,,1,,,
216980,accessory,3,1,,1,,,
216980,accessory,4,1,,1,,,
216981,accessory,1,1,,,1,,
216981,accessory,2,1,,,1,,
216981,accessory,4,1,,,1,,
216982,accessory,1,1,,1,,1,
216982,accessory,3,1,,1,,1,
216984,accessory,1,1,,1,,,
216984,accessory,3,1,,1,,,
216984,accessory,4,1,,1,,,
216986,accessory,1,1,,1,,,
216986,accessory,3,1,,1,,,
216986,accessory,4,1,,1,,,
216988,accessory,1,1,,1,,,
216988,accessory,3,1,,1,,,
216988,accessory,4,1,,1,,,
216989,accessory,1,1,,1,,,
216989,accessory,3,1,,1,,,
216989,accessory,4,1,,1,,,
216990,accessory,1,1,,1,,,
216990,accessory,3,1,,1,,,
216990,accessory,4,1,,1,,,
216991,accessory,1,1,,1,,,
216991,accessory,3,1,,1,,,
216991,accessory,4,1,,1,,,
216993,accessory,1,1,,1,,,
216993,accessory,3,1,,1,,,
216993,accessory,4,1,,1,,,
216995,accessory,1,1,,1,,,
216995,accessory,3,1,,1,,,
216995,accessory,4,1,,1,,,
216999,accessory,1,1,,1,,,
216999,accessory,3,1,,1,,,
216999,accessory,4,1,,1,,,
217001,accessory,1,1,,1,1,,
217001,accessory,4,1,,1,1,,
217002,accessory,1,1,,1,1,,
217002,accessory,4,1,,1,1,,
217004,accessory,4,2,1,2,1,,
217006,accessory,3,1,1,1,,,
217006,accessory,4,1,1,1,,,
217007,accessory,1,1,,1,,1,
217007,accessory,3,1,,1,,1,
217010,accessory,1,1,,1,1,,
217010,accessory,4,1,,1,1,,
217012,accessory,1,1,,1,,,
217012,accessory,3,1,,1,,,
217012,accessory,4,1,,1,,,
217013,accessory,1,1,,1,,,
217013,accessory,3,1,,1,,,
217013,accessory,4,1,,1,,,
217014,accessory,1,1,,1,,,
217014,accessory,3,1,,1,,,
217014,accessory,4,1,,1,,,
217015,accessory,1,1,,1,,,
217015,accessory,3,1,,1,,,
217015,accessory,4,1,,1,,,
217016,accessory,1,1,,1,,,
217016,accessory,3,1,,1,,,
217016,accessory,4,1,,1,,,
217017,accessory,1,1,,1,,,
217017,accessory,3,1,,1,,,
217017,accessory,4,1,,1,,,
217018,core,1,2,,1,,,
217018,core,3,2,,1,,,
217018,core,4,2,,1,,,
217022,accessory,1,1,,1,,,
217022,accessory,3,1,,1,,,
217022,accessory,4,1,,1,,,
217023,accessory,1,1,,1,,,
217023,accessory,3,1,,1,,,
217023,accessory,4,1,,1,,,
217024,accessory,1,1,,1,,,
217024,accessory,3,1,,1,,,
217024,accessory,4,1,,1,,,
217025,accessory,1,1,,1,,,
217025,accessory,3,1,,1,,,
217025,accessory,4,1,,1,,,
217026,accessory,2,1,1,,,,
217026,accessory,3,1,1,,,,
217026,accessory,4,1,1,,,,
217027,core,1,2,,1,1,1,
217028,accessory,1,1,,1,,,
217028,accessory,3,1,,1,,,
217028,accessory,4,1,,1,,,
217029,accessory,1,1,,,1,1,
217029,accessory,2,1,,,1,1,
217030,accessory,3,1,1,1,,,
217030,accessory,4,1,1,1,,,
217031,accessory,2,1,1,,1,,
217031,accessory,4,1,1,,1,,
217032,core,1,3,,1,2,1,
217035,accessory,1,1,,1,,,
217035,accessory,3,1,,1,,,
217035,accessory,4,1,,1,,,
217037,accessory,1,1,,1,,,
217037,accessory,3,1,,1,,,
217037,accessory,4,1,,1,,,
217038,accessory,1,1,,1,,,
217038,accessory,3,1,,1,,,
217038,accessory,4,1,,1,,,
217040,accessory,1,1,,1,,,
217040,accessory,3,1,,1,,,
217040,accessory,4,1,,1,,,
217041,accessory,1,1,,1,,,
217041,accessory,3,1,,1,,,
217041,accessory,4,1,,1,,,
217042,accessory,1,1,,1,,,
217042,accessory,3,1,,1,,,
217042,accessory,4,1,,1,,,
217044,accessory,1,1,,1,,,
217044,accessory,3,1,,1,,,
217044,accessory,4,1,,1,,,
217045,core,3,3,1,1,,,
217045,core,4,3,1,1,,,
217046,core,2,2,1,,1,,
217046,core,4,2,1,,1,,
217047,core,1,2,,1,1,1,
217048,core,1,2,,1,1,1,
217050,accessory,3,1,1,1,,,
217050,accessory,4,1,1,1,,,
217052,accessory,4,4,4,3,4,,
217053,accessory,1,1,,1,,,
217053,accessory,3,1,,1,,,
217053,accessory,4,1,,1,,,
217054,accessory,2,1,1,,,,
217054,accessory,3,1,1,,,,
217054,accessory,4,1,1,,,,
217055,accessory,2,1,1,,1,,
217055,accessory,4,1,1,,1,,
217056,accessory,1,3,,3,3,2,
217061,accessory,1,1,,1,,,
217061,accessory,3,1,,1,,,
217061,accessory,4,1,,1,,,
217062,accessory,1,1,,1,,,
217062,accessory,3,1,,1,,,
217062,accessory,4,1,,1,,,
217063,accessory,1,1,,1,,,
217063,accessory,3,1,,1,,,
217063,accessory,4,1,,1,,,
217065,core,1,2,,1,,,
217065,core,3,2,,1,,,
217065,core,4,2,,1,,,
217070,accessory,1,1,,1,,,
217070,accessory,3,1,,1,,,
217070,accessory,4,1,,1,,,
217071,accessory,1,1,,1,,,
217071,accessory,3,1,,1,,,
217071,accessory,4,1,,1,,,
217073,accessory,1,1,,1,,,
217073,accessory,3,1,,1,,,
217073,accessory,4,1,,1,,,
217074,accessory,1,1,,1,,,
217074,accessory,3,1,,1,,,
217074,accessory,4,1,,1,,,
217076,accessory,1,2,,2,2,1,
217077,accessory,2,2,1,,2,1,
217080,accessory,1,2,,1,2,2,
217081,accessory,2,2,1,,2,2,
217082,accessory,1,7,,5,7,7,
217084,accessory,1,6,,6,6,1,
217085,accessory,1,1,,1,1,,
217085,accessory,4,1,,1,1,,
217091,accessory,1,5,,2,5,5,
217092,accessory,1,7,,4,6,7,
217093,core,1,2,,1,1,1,
217094,accessory,1,2,,,2,2,
217094,accessory,2,2,,,2,2,
217098,accessory,1,1,,1,1,,
217098,accessory,4,1,,1,1,,
217104,accessory,1,7,,4,4,7,
217105,accessory,1,1,,,,1,
217105,accessory,2,1,,,,1,
217105,accessory,3,1,,,,1,
217108,accessory,1,19,,4,19,19,
217109,accessory,1,15,,11,15,15,
217110,accessory,1,7,,3,7,7,
217111,accessory,1,7,,6,7,7,
217114,accessory,1,2,,1,2,2,
217115,accessory,2,2,1,,2,2,
217122,accessory,1,57,,48,57,57,
217125,accessory,1,17,,12,17,17,
217130,accessory,2,2,1,,2,2,
217131,accessory,1,1,,,1,1,
217131,accessory,2,1,,,1,1,
217132,accessory,1,1,,,1,1,
217132,accessory,2,1,,,1,1,
217137,accessory,1,3,,2,3,3,
217139,core,1,3,,2,2,2,
217142,accessory,1,2,,2,1,1,
217144,accessory,1,1,,1,1,,
217144,accessory,4,1,,1,1,,
217145,accessory,2,1,1,,,1,
217145,accessory,3,1,1,,,1,
217151,accessory,1,2,,1,2,1,
217153,core,3,2,1,1,,1,
217155,core,1,3,,2,2,2,
217156,accessory,1,1,,,1,,
217156,accessory,2,1,,,1,,
217156,accessory,4,1,,,1,,
217157,accessory,1,1,,1,,1,
217157,accessory,3,1,,1,,1,
217160,accessory,1,38,,37,38,38,
217161,accessory,2,4,3,,,4,
217161,accessory,3,4,3,,,4,
217165,accessory,1,1,,,1,1,
217165,accessory,2,1,,,1,1,
217168,accessory,1,1,,,1,1,
217168,accessory,2,1,,,1,1,
217169,accessory,1,1,,,1,1,
217169,accessory,2,1,,,1,1,
217190,accessory,4,3,1,2,3,,
217219,accessory,1,5,,4,5,5,
217220,accessory,1,1,,,1,1,
217220,accessory,2,1,,,1,1,
217221,accessory,1,2,,,2,2,
217221,accessory,2,2,,,2,2,
217227,accessory,4,3,2,3,3,,
217228,accessory,1,2,,1,2,2,
217230,core,3,3,1,2,,2,
217232,accessory,1,2,,2,1,2,
217236,core,1,6,,5,4,5,
217241,core,2,2,1,,1,,
217241,core,4,2,1,,1,,
217248,accessory,1,2,,2,,2,
217248,accessory,3,2,,2,,2,
217253,core,3,2,1,1,,1,
217255,accessory,1,1,,1,,1,
217255,accessory,3,1,,1,,1,
217256,accessory,1,2,,2,2,1,
217257,accessory,1,1,,1,1,,
217257,accessory,4,1,,1,1,,
217271,core,4,12,2,2,2,,
217273,accessory,1,1,,1,,,
217273,accessory,3,1,,1,,,
217273,accessory,4,1,,1,,,
217278,core,3,6,3,3,,3,
217288,accessory,2,1,1,,,,
217288,accessory,3,1,1,,,,
217288,accessory,4,1,1,,,,
217289,accessory,2,1,1,,,,
217289,accessory,3,1,1,,,,
217289,accessory,4,1,1,,,,
217291,accessory,1,1,,1,,,
217291,accessory,3,1,,1,,,
217291,accessory,4,1,,1,,,
217298,accessory,1,2,,2,1,1,
217300,accessory,2,1,1,,,,
217300,accessory,3,1,1,,,,
217300,accessory,4,1,1,,,,
217301,accessory,1,1,,,1,,
217301,accessory,2,1,,,1,,
217301,accessory,4,1,,,1,,
217302,accessory,3,1,1,1,,,
217302,accessory,4,1,1,1,,,
217315,core,1,2,,,1,1,
217315,core,2,2,,,1,1,
217317,accessory,1,1,,,,1,
217317,accessory,2,1,,,,1,
217317,accessory,3,1,,,,1,
217318,accessory,2,1,1,,,,
217318,accessory,3,1,1,,,,
217318,accessory,4,1,1,,,,
217319,accessory,1,1,,,,1,
217319,accessory,2,1,,,,1,
217319,accessory,3,1,,,,1,
217322,accessory,1,1,,,1,1,
217322,accessory,2,1,,,1,1,
217329,core,1,2,,,1,1,
217329,core,2,2,,,1,1,
217343,accessory,1,1,,1,,1,
217343,accessory,3,1,,1,,1,
217344,accessory,1,1,,,,1,
217344,accessory,2,1,,,,1,
217344,accessory,3,1,,,,1,
217350,accessory,2,2,2,,1,2,
217355,accessory,1,1,,1,,1,
217355,accessory,3,1,,1,,1,
217356,accessory,1,1,,,1,,
217356,accessory,2,1,,,1,,
217356,accessory,4,1,,,1,,
217357,accessory,1,1,,,1,1,
217357,accessory,2,1,,,1,1,
217361,core,1,2,,1,1,1,
217367,core,2,2,1,,,,
217367,core,3,2,1,,,,
217367,core,4,2,1,,,,
217377,accessory,1,1,,1,,,
217377,accessory,3,1,,1,,,
217377,accessory,4,1,,1,,,
217385,accessory,1,1,,,1,,
217385,accessory,2,1,,,1,,
217385,accessory,4,1,,,1,,
217386,accessory,1,1,,1,,1,
217386,accessory,3,1,,1,,1,
217387,accessory,2,1,1,,1,,
217387,accessory,4,1,1,,1,,
217394,accessory,1,1,,1,,1,
217394,accessory,3,1,,1,,1,
217398,core,1,3,,2,1,1,
217400,accessory,3,2,1,2,,2,
217409,accessory,1,3,,,3,,
217409,accessory,2,3,,,3,,
217409,accessory,4,3,,,3,,
217414,core,1,2,,,1,1,
217414,core,2,2,,,1,1,
217416,accessory,1,1,,,1,,
217416,accessory,2,1,,,1,,
217416,accessory,4,1,,,1,,
217418,accessory,1,1,,1,,1,
217418,accessory,3,1,,1,,1,
217422,core,2,11,7,,,,
217422,core,3,11,7,,,,
217422,core,4,11,7,,,,
217423,core,2,5,2,,,,
217423,core,3,5,2,,,,
217423,core,4,5,2,,,,
217425,accessory,1,1,,1,,1,
217425,accessory,3,1,,1,,1,
217436,accessory,2,1,1,,,,
217436,accessory,3,1,1,,,,
217436,accessory,4,1,1,,,,
217453,accessory,1,1,,,1,,
217453,accessory,2,1,,,1,,
217453,accessory,4,1,,,1,,
217454,accessory,1,1,,,1,,
217454,accessory,2,1,,,1,,
217454,accessory,4,1,,,1,,
217466,accessory,1,1,,1,,1,
217466,accessory,3,1,,1,,1,
217467,accessory,2,1,1,,1,,
217467,accessory,4,1,1,,1,,
217487,accessory,1,1,,,,1,
217487,accessory,2,1,,,,1,
217487,accessory,3,1,,,,1,
217488,accessory,1,1,,1,,,
217488,accessory,3,1,,1,,,
217488,accessory,4,1,,1,,,
217489,accessory,2,1,1,,1,,
217489,accessory,4,1,1,,1,,
217493,core,1,2,,1,1,1,
217502,accessory,1,1,,,1,1,
217502,accessory,2,1,,,1,1,
217503,accessory,2,1,1,,1,,
217503,accessory,4,1,1,,1,,
217512,accessory,1,1,,1,,1,
217512,accessory,3,1,,1,,1,
217515,core,1,2,,1,1,1,
217517,accessory,1,1,,1,,1,
217517,accessory,3,1,,1,,1,
217519,accessory,4,2,1,1,2,,
217520,accessory,1,1,,,,1,
217520,accessory,2,1,,,,1,
217520,accessory,3,1,,,,1,
217521,accessory,1,1,,1,,1,
217521,accessory,3,1,,1,,1,
217522,accessory,1,1,,1,1,,
217522,accessory,4,1,,1,1,,
217524,accessory,1,1,,,1,1,
217524,accessory,2,1,,,1,1,
217525,accessory,1,1,,,1,,
217525,accessory,2,1,,,1,,
217525,accessory,4,1,,,1,,
217526,accessory,1,1,,1,,1,
217526,accessory,3,1,,1,,1,
217527,accessory,2,1,1,,1,,
217527,accessory,4,1,1,,1,,
217529,accessory,1,1,,1,,1,
217529,accessory,3,1,,1,,1,
217535,accessory,3,1,1,1,,,
217535,accessory,4,1,1,1,,,
217536,accessory,2,1,1,,1,,
217536,accessory,4,1,1,,1,,
217537,accessory,1,1,,1,,1,
217537,accessory,3,1,,1,,1,
217538,accessory,1,1,,1,1,,
217538,accessory,4,1,,1,1,,
217542,accessory,1,1,,1,,1,
217542,accessory,3,1,,1,,1,
217543,accessory,1,1,,1,,1,
217543,accessory,3,1,,1,,1,
217546,accessory,1,1,,,1,1,
217546,accessory,2,1,,,1,1,
217547,core,1,2,,1,1,1,
217553,accessory,1,1,,1,,1,
217553,accessory,3,1,,1,,1,
217556,accessory,1,1,,1,,,
217556,accessory,3,1,,1,,,
217556,accessory,4,1,,1,,,
217563,accessory,2,1,1,,,,
217563,accessory,3,1,1,,,,
217563,accessory,4,1,1,,,,
217572,accessory,1,1,,1,,1,
217572,accessory,3,1,,1,,1,
217573,accessory,2,1,1,,1,,
217573,accessory,4,1,1,,1,,
217574,accessory,1,2,,2,2,,
217574,accessory,4,2,,2,2,,
217577,core,1,2,,1,1,,
217577,core,4,2,,1,1,,
217581,accessory,1,1,,1,1,,
217581,accessory,4,1,,1,1,,
217582,accessory,1,1,,1,,,
217582,accessory,3,1,,1,,,
217582,accessory,4,1,,1,,,
217584,accessory,1,1,,1,,,
217584,accessory,3,1,,1,,,
217584,accessory,4,1,,1,,,
217597,accessory,1,1,,,,1,
217597,accessory,2,1,,,,1,
217597,accessory,3,1,,,,1,
217620,accessory,1,1,,1,,1,
217620,accessory,3,1,,1,,1,
217621,core,2,2,1,,1,1,
217624,accessory,1,1,,1,,1,
217624,accessory,3,1,,1,,1,
217625,accessory,1,1,,,,1,
217625,accessory,2,1,,,,1,
217625,accessory,3,1,,,,1,
217641,core,1,2,,1,1,1,
217644,accessory,3,2,2,1,,1,
217653,core,3,2,1,1,,1,
217654,accessory,2,1,1,,,,
217654,accessory,3,1,1,,,,
217654,accessory,4,1,1,,,,
217655,accessory,1,1,,,1,,
217655,accessory,2,1,,,1,,
217655,accessory,4,1,,,1,,
217656,accessory,1,1,,1,,1,
217656,accessory,3,1,,1,,1,
217657,accessory,2,1,1,,1,,
217657,accessory,4,1,1,,1,,
217658,accessory,1,1,,,1,1,
217658,accessory,2,1,,,1,1,
217659,accessory,1,1,,,,1,
217659,accessory,2,1,,,,1,
217659,accessory,3,1,,,,1,
217662,accessory,2,1,1,,,,
217662,accessory,3,1,1,,,,
217662,accessory,4,1,1,,,,
217668,accessory,2,1,1,,,,
217668,accessory,3,1,1,,,,
217668,accessory,4,1,1,,,,
217669,accessory,1,1,,1,,1,
217669,accessory,3,1,,1,,1,
217679,accessory,1,4,,3,4,4,
217681,accessory,1,3,,2,3,3,
217682,accessory,1,2,,1,2,2,
217684,accessory,1,2,,1,2,2,
217685,accessory,1,1,,,1,1,
217685,accessory,2,1,,,1,1,
217686,accessory,1,1,,,1,1,
217686,accessory,2,1,,,1,1,
217687,accessory,1,1,,,1,1,
217687,accessory,2,1,,,1,1,
217688,accessory,1,1,,,1,1,
217688,accessory,2,1,,,1,1,
217689,accessory,1,1,,,1,1,
217689,accessory,2,1,,,1,1,
217699,accessory,1,1,,,,1,
217699,accessory,2,1,,,,1,
217699,accessory,3,1,,,,1,
217700,accessory,1,1,,1,1,,
217700,accessory,4,1,,1,1,,
217708,accessory,1,1,,1,,1,
217708,accessory,3,1,,1,,1,
217709,core,3,2,1,1,,1,
217711,accessory,1,1,,1,1,,
217711,accessory,4,1,,1,1,,
217717,accessory,2,1,1,,,,
217717,accessory,3,1,1,,,,
217717,accessory,4,1,1,,,,
217718,accessory,1,1,,,,1,
217718,accessory,2,1,,,,1,
217718,accessory,3,1,,,,1,
217719,accessory,1,1,,1,,,
217719,accessory,3,1,,1,,,
217719,accessory,4,1,,1,,,
217720,accessory,2,1,1,,,1,
217720,accessory,3,1,1,,,1,
217726,accessory,1,1,,1,,1,
217726,accessory,3,1,,1,,1,
217727,accessory,1,1,,1,,1,
217727,accessory,3,1,,1,,1,
217729,accessory,1,4,,2,4,4,
217731,accessory,3,1,1,1,,,
217731,accessory,4,1,1,1,,,
217732,accessory,1,1,,,1,1,
217732,accessory,2,1,,,1,1,
217737,accessory,3,8,7,7,,8,
217745,accessory,1,2,,,2,2,
217745,accessory,2,2,,,2,2,
217754,accessory,1,1,,,1,,
217754,accessory,2,1,,,1,,
217754,accessory,4,1,,,1,,
217758,core,1,2,,,1,,
217758,core,2,2,,,1,,
217758,core,4,2,,,1,,
217759,core,3,2,1,1,,1,
217760,accessory,1,1,,,1,,
217760,accessory,2,1,,,1,,
217760,accessory,4,1,,,1,,
217761,accessory,1,1,,,1,,
217761,accessory,2,1,,,1,,
217761,accessory,4,1,,,1,,
217767,accessory,1,1,,,1,,
217767,accessory,2,1,,,1,,
217767,accessory,4,1,,,1,,
217768,accessory,1,1,,,1,,
217768,accessory,2,1,,,1,,
217768,accessory,4,1,,,1,,
217778,accessory,1,1,,,,1,
217778,accessory,2,1,,,,1,
217778,accessory,3,1,,,,1,
217779,accessory,3,1,1,1,,,
217779,accessory,4,1,1,1,,,
217782,core,1,2,,1,1,1,
217785,core,2,2,1,,1,1,
217786,accessory,1,1,,1,,1,
217786,accessory,3,1,,1,,1,
217796,accessory,1,1,,,1,1,
217796,accessory,2,1,,,1,1,
217797,core,3,2,1,1,,1,
217818,accessory,2,2,1,,2,,
217818,accessory,4,2,1,,2,,
217819,core,3,2,1,1,,1,
217820,accessory,1,1,,1,,1,
217820,accessory,3,1,,1,,1,
217821,accessory,2,1,1,,1,,
217821,accessory,4,1,1,,1,,
217825,core,1,2,,1,,,
217825,core,3,2,,1,,,
217825,core,4,2,,1,,,
217826,accessory,4,2,2,1,1,,
217827,accessory,1,1,,,1,,
217827,accessory,2,1,,,1,,
217827,accessory,4,1,,,1,,
217828,accessory,1,1,,,,1,
217828,accessory,2,1,,,,1,
217828,accessory,3,1,,,,1,
217829,accessory,2,1,1,,1,,
217829,accessory,4,1,1,,1,,
217837,core,3,2,1,1,,1,
217838,accessory,1,1,,,,1,
217838,accessory,2,1,,,,1,
217838,accessory,3,1,,,,1,
217840,accessory,1,1,,,,1,
217840,accessory,2,1,,,,1,
217840,accessory,3,1,,,,1,
217864,core,1,4,,1,1,1,
217865,core,1,3,,2,,1,
217865,core,3,3,,2,,1,
217889,accessory,1,1,,,,1,
217889,accessory,2,1,,,,1,
217889,accessory,3,1,,,,1,
217893,accessory,1,1,,,,1,
217893,accessory,2,1,,,,1,
217893,accessory,3,1,,,,1,
217894,accessory,1,2,,2,2,1,
217895,accessory,1,1,,1,1,,
217895,accessory,4,1,,1,1,,
217896,accessory,1,1,,1,,1,
217896,accessory,3,1,,1,,1,
217897,accessory,2,1,1,,,1,
217897,accessory,3,1,1,,,1,
217903,accessory,1,1,,,1,,
217903,accessory,2,1,,,1,,
217903,accessory,4,1,,,1,,
217904,accessory,1,1,,,1,,
217904,accessory,2,1,,,1,,
217904,accessory,4,1,,,1,,
217908,accessory,3,1,1,1,,,
217908,accessory,4,1,1,1,,,
217909,accessory,1,1,,,1,1,
217909,accessory,2,1,,,1,1,
217913,core,1,2,,,,1,
217913,core,2,2,,,,1,
217913,core,3,2,,,,1,
217929,accessory,1,6,,5,6,6,
217949,accessory,1,1,,,,1,
217949,accessory,2,1,,,,1,
217949,accessory,3,1,,,,1,
217955,accessory,2,1,1,,,,
217955,accessory,3,1,1,,,,
217955,accessory,4,1,1,,,,
217959,accessory,1,83,,81,83,83,
217964,accessory,1,5,,4,5,5,
217965,accessory,1,5,,4,5,5,
217966,accessory,2,3,1,,3,3,
217967,accessory,1,2,,,2,2,
217967,accessory,2,2,,,2,2,
217968,accessory,2,3,2,,3,3,
217972,accessory,2,2,1,,2,2,
217973,accessory,1,1,,1,,,
217973,accessory,3,1,,1,,,
217973,accessory,4,1,,1,,,
217974,accessory,1,1,,,1,,
217974,accessory,2,1,,,1,,
217974,accessory,4,1,,,1,,
217975,accessory,1,1,,1,1,,
217975,accessory,4,1,,1,1,,
217977,accessory,1,1,,1,,1,
217977,accessory,3,1,,1,,1,
217992,accessory,1,1,,1,,1,
217992,accessory,3,1,,1,,1,
217993,core,1,5,,4,4,4,
217994,accessory,4,5,5,5,4,,
217997,accessory,4,2,1,1,2,,
217998,accessory,1,2,,2,1,2,
217999,accessory,1,1,,,1,1,
217999,accessory,2,1,,,1,1,
218000,accessory,2,1,1,,1,,
218000,accessory,4,1,1,,1,,
218001,accessory,1,1,,,1,1,
218001,accessory,2,1,,,1,1,
218009,core,1,2,,,,1,
218009,core,2,2,,,,1,
218009,core,3,2,,,,1,
218011,accessory,2,1,1,,,,
218011,accessory,3,1,1,,,,
